actual_fraud,prediction,fraud_probability,prediction_confidence,prediction_correct,predicted_fraud,decision_margin,entropy_certainty,tree_agreement,tree_probability_std,support__customer_previous_transaction_count,support__merchant_previous_transaction_count,support__category_previous_transaction_count,support__customer_merchant_previous_transaction_count,support__customer_category_previous_transaction_count,confidence_level
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998261178434157,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.7377797560147548,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998567524035441,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9732394898806203,1.0,Very High
0,0,0.0,0.9998552921561403,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9926553235143499,0.9679744397014558,Very High
0,0,0.0,0.999850826334643,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9239904596614789,1.0,Very High
1,1,0.9840800092792213,0.9676056350571804,1,1,0.9228868653291071,0.8821257386749317,0.99,0.10037850838617808,0.8551157876058267,0.6800450305782252,0.750514247558935,0.16544255391905832,0.2529147100238403,Medium
1,1,0.9992042262389673,0.9775637723236295,1,1,0.9961454368737801,0.9906596254468742,1.0,0.0025475710551467945,0.5142756036464037,0.6800450305782252,0.750514247558935,0.16544255391905832,0.15957141566993815,High
0,0,0.0,0.9995479236116812,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.4276627979043038,0.4124861256937784,Very High
0,0,0.0,0.9998562705179083,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9691593366432123,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.999853153751933,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9430953054308994,1.0,Very High
0,0,0.039022346559420516,0.9977229482380666,1,0,0.9508256109889704,0.7622084121168433,0.955,0.17993897157516373,1.0,0.7173234512436211,0.750514247558935,0.16544255391905832,0.15957141566993815,Very High
0,0,0.0,0.9991046889773312,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.6575697958710949,0.750514247558935,0.0,0.15957141566993815,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9994717365346116,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.33088510783811664,0.3191428313398763,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998514293892039,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.928911936124898,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998290648723726,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.7585479057424205,1.0,Very High
0,0,0.0,0.9998457563796299,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8863670863981864,0.9969906383233496,Very High
0,0,0.0,0.9996969888339461,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.6762402915057067,0.6522422320765844,Very High
0,0,0.0,0.9998041294687199,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.5931053518233621,1.0,Very High
0,0,0.039022346559420516,0.9977229482380666,1,0,0.9508256109889704,0.7622084121168433,0.955,0.17993897157516373,1.0,0.7173234512436211,0.750514247558935,0.16544255391905832,0.15957141566993815,Very High
0,0,0.0,0.9991046889773312,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.6575697958710949,0.750514247558935,0.0,0.15957141566993815,Very High
0,0,0.0,0.9998576875027823,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9811963317495204,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.99984686123949,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8921187659667528,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9995062720041316,1,0,1.0,0.9999999999586942,1.0,0.0,0.9424146272694145,0.8313656702527407,0.7851726045507126,0.3841457140345788,0.3705133531849789,Very High
0,0,0.0,0.9998317317562814,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.7776527515118411,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998409458877774,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8744304415780281,0.9713850634164607,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.99983845760832,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8272127695952917,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998475675265238,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8977350992588877,1.0,Very High
0,0,0.0,0.9998374468858218,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8196348902067805,1.0,Very High
0,0,0.5891495597455908,0.7553471834898106,1,0,0.2575774603279851,0.023055128959320048,0.395,0.4588873703815426,1.0,0.731949084521029,0.691279890011782,0.33088510783811664,0.3191428313398763,Low
0,0,0.0,0.9998506279133064,1,0,1.0,0.9999999999586942,1.0,0.0,0.9787127518537081,1.0,1.0,0.9691593366432123,0.9609977576100198,Very High
0,0,0.0,0.9998557785878399,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9650082206723872,1.0,Very High
0,0,0.0,0.999841276649694,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8486016820970278,1.0,Very High
0,0,0.0,0.9997827989206842,1,0,1.0,0.9999999999586942,1.0,0.0,0.9814872851339357,1.0,1.0,0.49632766175717496,0.978058368055618,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9995739157582517,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.464455968062449,0.4479735992007008,Very High
0,0,0.0,0.9998453863196476,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8804733757917539,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998542385046386,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9521032858747946,1.0,Very High
0,0,0.0,0.9996670311449751,1,0,1.0,0.9999999999586942,1.0,0.0,0.7740619136788409,1.0,1.0,0.5244404879704909,0.5058294200476806,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998502080579025,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9189653655918778,1.0,Very High
0,0,0.0,0.9998071853130684,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.6122101975927827,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9997673731355806,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.3841457140345788,1.0,Very High
0,0,0.0,0.9997652880450473,1,0,1.0,0.9999999999586942,1.0,0.0,0.7940765255793599,1.0,1.0,0.7377797560147548,0.7115978164692374,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998210371096453,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.7027879766871418,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998519068193059,1,0,1.0,0.9999999999586942,1.0,0.0,0.9730580939547491,1.0,1.0,0.9888964560329399,0.9538030192483813,Very High
0,0,0.0,0.9997919531763811,1,0,1.0,0.9999999999586942,1.0,0.0,0.8400529760305505,1.0,1.0,0.803716782724154,0.7751949046901616,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998111476884974,1,0,1.0,0.9999999999586942,1.0,0.0,0.8502068634776032,1.0,1.0,0.8618652693318875,0.8312798484199354,Very High
0,0,0.0,0.999844615377139,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8744304415780281,1.0,Very High
0,0,0.0,0.9998461345404732,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8863670863981864,1.0,Very High
0,0,0.0,0.9998552762221586,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9607836298196241,1.0,Very High
0,0,0.0,0.9998403701764715,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.841682845424765,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9995151282061041,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.3841457140345788,0.3705133531849789,Very High
0,0,0.0,0.9997892999011101,1,0,1.0,0.9999999999586942,1.0,0.0,0.910705987255712,1.0,1.0,0.6463659580198243,0.891200372703593,Very High
0,0,0.0,0.9996284730121475,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.5495882679536372,0.5300847688549171,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998261178434157,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.7377797560147548,1.0,Very High
0,0,0.06774028079965097,0.9947577033871394,1,0,0.9146364272408357,0.6425663315890735,0.935,0.2387392193958249,1.0,0.731949084521029,0.691279890011782,0.0,0.0,High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9995739157582517,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.464455968062449,0.4479735992007008,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.021763409511103875,0.9989330430067567,1,0,0.9725746281332484,0.8487697123497087,0.975,0.13603107193414352,1.0,0.7173234512436211,0.750514247558935,0.33088510783811664,0.4479735992007008,Very High
0,0,0.013472659992821174,0.9990534114302057,1,0,0.9830222966604147,0.8969778819556783,0.985,0.10919639255868384,1.0,0.6575697958710949,0.750514247558935,0.26222024398524546,0.4479735992007008,Very High
0,0,0.0,0.9998537022504489,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9476417886481493,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9997441431355805,1,0,1.0,0.9999999999586942,1.0,0.0,0.8781616830813619,1.0,1.0,0.464455968062449,0.8492276001947934,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998581413995262,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9850774441258389,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998394312299129,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8345574460809417,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9995948697087063,1,0,1.0,0.9999999999586942,1.0,0.0,0.6455560253027359,1.0,1.0,0.4276627979043038,0.4124861256937784,Very High
0,0,0.0,0.9998560079204691,1,0,1.0,0.9999999999586942,1.0,0.0,0.9896098914237447,1.0,1.0,0.9926553235143499,0.978058368055618,Very High
0,0,0.0,0.9998489229047078,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9085862020050697,1.0,Very High
0,0,0.0,0.9997569492650007,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.33088510783811664,1.0,Very High
0,0,0.0,0.9998111476884974,1,0,1.0,0.9999999999586942,1.0,0.0,0.8502068634776032,1.0,1.0,0.8618652693318875,0.8312798484199354,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.999853516368903,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9521032858747946,0.9939414163937981,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.999841276649694,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8486016820970278,1.0,Very High
0,0,0.0,0.9998007526234147,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.5723372020956964,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998421526535399,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8553255958086076,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998403701764715,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.841682845424765,1.0,Very High
0,0,0.020356746534682602,0.9980295929810068,1,0,0.9743472481448262,0.8565610860419367,0.99,0.12720837965923087,1.0,0.7267793227557825,0.6863973750663535,0.0,0.0,Very High
0,0,0.0,0.999763615016042,1,0,1.0,0.9999999999586942,1.0,0.0,0.8781616830813619,1.0,1.0,0.5723372020956964,0.8374192226534113,Very High
0,0,0.0,0.9997531726207671,1,0,1.0,0.9999999999586942,1.0,0.0,0.8400529760305505,1.0,1.0,0.6298985219815073,0.7410267063699578,Very High
0,0,0.0,0.9998191261031038,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.6898830418895492,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998581413995262,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9850774441258389,1.0,Very High
0,0,0.0,0.9998475675265238,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8977350992588877,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.99984686123949,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8921187659667528,1.0,Very High
0,0,0.0,0.9998403701764715,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.841682845424765,1.0,Very High
0,0,0.0,0.9998562705179083,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9691593366432123,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9994717365346116,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.33088510783811664,0.3191428313398763,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998514293892039,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.928911936124898,1.0,Very High
0,0,0.0,0.9998557785878399,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9650082206723872,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998438204131811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8682305306062001,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.999812530271493,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.6463659580198243,1.0,Very High
0,0,0.016218160840010383,0.9982199797972974,1,0,0.9795625271028816,0.8803557355869362,0.99,0.11337340847706989,1.0,0.7267793227557825,0.6863973750663535,0.0,0.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9997932401191613,1,0,1.0,0.9999999999586942,1.0,0.0,0.869226609337449,1.0,1.0,0.7776527515118411,0.7978570783496908,Very High
0,0,0.0,0.9995739157582517,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.464455968062449,0.4479735992007008,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.008501634114082068,0.9988949585301226,1,0,0.9892865832012763,0.9293124059296977,0.995,0.08454348150609359,1.0,0.7267793227557825,0.6863973750663535,0.16544255391905832,0.15957141566993815,Very High
0,0,0.0,0.9998520178957475,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.933733981988216,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9996465025186501,1,0,1.0,0.9999999999586942,1.0,0.0,0.7276862726712652,1.0,1.0,0.49632766175717496,0.47871424700981446,Very High
0,0,0.0,0.9998040614616306,1,0,1.0,0.9999999999586942,1.0,0.0,0.9582614886765907,1.0,1.0,0.6617702156762333,0.9463761529214697,Very High
0,0,0.0,0.9998557785878399,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9650082206723872,1.0,Very High
0,0,0.0,0.9998394312299129,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.8345574460809417,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998542385046386,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9521032858747946,1.0,Very High
0,0,0.0,0.9998525924858437,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9384605354909521,1.0,Very High
0,0,0.0,0.9997969868739107,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.5495882679536372,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.999850826334643,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9239904596614789,1.0,Very High
0,0,0.0,0.9998528497441145,1,0,1.0,0.9999999999586942,1.0,0.0,0.9551807907742724,1.0,1.0,0.9963559116273615,0.9609977576100198,Very High
0,0,0.0,0.9998576875027823,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9811963317495204,1.0,Very High
0,0,0.0,0.999595220575172,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.8313656702527407,0.7851726045507126,0.49632766175717496,0.47871424700981446,Very High
0,0,0.0,0.9998403701764715,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.841682845424765,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.00448059324129971,0.9994921449401446,1,0,0.9943537369104045,0.9585923616058672,0.995,0.06320654588729041,1.0,0.8313656702527407,0.7851726045507126,0.49632766175717496,0.47871424700981446,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998435504024191,1,0,1.0,0.9999999999586942,1.0,0.0,0.9424146272694145,1.0,1.0,0.9607836298196241,0.9266878462105154,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9996808747891273,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998261178434157,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.7377797560147548,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998126864002137,1,0,1.0,0.9999999999586942,1.0,0.0,0.8824986554070333,1.0,1.0,0.841682845424765,0.8492276001947934,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9989304088073728,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,0.6430661257407438,0.6795327125024909,0.0,0.0,Very High
0,0,0.0,0.9998537022504489,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9476417886481493,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998509618589667,1,0,1.0,0.9999999999586942,1.0,0.0,0.9922530827085135,1.0,1.0,0.9811963317495204,0.9463761529214697,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9996937482991721,1,0,1.0,0.9999999999586942,1.0,0.0,0.7596474249298876,1.0,1.0,0.4276627979043038,0.7115978164692374,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998576875027823,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9811963317495204,1.0,Very High
0,0,0.0,0.9998575111314271,1,0,1.0,0.9999999999586942,1.0,0.0,0.9869350444012942,1.0,1.0,1.0,0.9845436670574951,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
0,0,0.0,0.9998482544300212,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,0.9032223099338129,1.0,Very High
0,0,0.0,0.9998598731536811,1,0,1.0,0.9999999999586942,1.0,0.0,1.0,1.0,1.0,1.0,1.0,Very High
